Unnamed: 0,id,author,published_at,updated_at,like_count,sentiment_score,text,labeled_status,unique_tokens,token_count,compound_score,positive_score,negative_score,neutral_score
396,396,mahendranath2504,2023-03-14,2023-03-14,0,0.989199,thank you so much for such an awesome informative and comprehensive video surely i will recommend your channel a happy subscriber,pos,"['recommend', 'informative', 'awesome', 'comprehensive', 'thank', 'subscriber', 'happy', 'much', 'video', 'channel', 'surely']",11,0.9493,0.577,0.0,0.423
397,397,Rajnikapoor-vm4mm,2023-03-14,2023-03-14,0,0.96505564,you are truly amazing sir the way you describe each concept make it so clear and easy .... normalization is the topic which i always get to confuse but your explanation cleared all my doubts... thanks again,pos,"['concept', 'easy', 'explanation', 'thanks', 'cleared', 'sir', 'truly', 'clear', 'get', 'describe', 'confuse', 'way', 'doubts', 'topic', 'amazing', 'make', 'always', 'normalization']",18,0.8913,0.316,0.033,0.651
398,398,dineshvardam2176,2023-03-14,2023-03-14,1,0.9687172,you are really great sir you explained this complex concept in easiest way...,pos,"['great', 'concept', 'easiest', 'explained', 'sir', 'way', 'really', 'complex']",8,0.8016,0.395,0.0,0.605
399,399,shadowitself,2023-03-13,2023-03-13,1,0.98366505,as soon as i started my journey with sol databases i came across up channelevery film proves that it was super good choiceanother great contentthx,pos,"['great', 'sol', 'across', 'choiceanother', 'contentthx', 'databases', 'proves', 'super', 'came', 'good', 'film', 'soon', 'started', 'journey', 'channelevery']",15,0.8979,0.353,0.0,0.647
400,400,learnSQLdata,2023-03-13,2023-03-13,0,0.4143647,thanks for this could you please provide the file you have used in the video for better practice,neutral,"['thanks', 'practice', 'provide', 'used', 'please', 'better', 'video', 'could', 'file']",9,0.7964,0.351,0.0,0.649
401,401,EBKCS_SamarthGoyal,2023-03-13,2023-03-13,0,-0.34904885,sir i have learned myself but find it very difficult to build a project using it i request that you please make a video or series of videos on the project using myself,neutral,"['using', 'project', 'video', 'make', 'sir', 'difficult', 'find', 'videos', 'please', 'learned', 'series', 'request', 'build']",13,-0.1875,0.088,0.11,0.803
402,402,suriyars5662,2023-03-13,2023-03-13,0,0.90870845,there is no second thought if a video comes by techtfq the thing is it will have some insights which make us even better in that topic so i watch all videos even when i know the concepts also,pos,"['second', 'thing', 'also', 'thought', 'insights', 'concepts', 'watch', 'know', 'techtfq', 'videos', 'us', 'topic', 'better', 'make', 'comes', 'video', 'even']",17,0.1779,0.074,0.056,0.87
403,403,priyushat4619,2023-03-13,2023-03-13,0,0.062155254,hi can you please do one video on multiple table joins please and also how the functionality works whether like if you are joining 3 tables whether the third table join works on resultant set of first 2 tables or how does it works,neutral,"['2', 'hi', 'tables', 'joining', 'third', 'whether', 'like', 'video', 'also', '3', 'functionality', 'please', 'join', 'table', 'one', 'set', 'first', 'works', 'joins', 'resultant', 'multiple']",21,0.8074,0.197,0.0,0.803
404,404,llKaiserx0ll,2023-03-13,2023-03-13,0,-0.60542184,at the 25 minute mark what happens when you are dealing with thousands of records and you don't memorize them all wasn't that just a mistake,neg,"['thousands', 'dealing', 'mark', 'happens', 'mistake', 'memorize', '25', 'records', 'minute']",9,0.2584,0.078,0.0,0.922
405,405,jaganathreddygfkkwvvlly7325,2023-03-12,2023-03-12,0,0.5009909,the best one on normalization... thank you so much... but sir can you explain some more cases like what happens if we don't normalize the database only 3 anomalies will occur there can be many other challenges of demoralized data right,pos,"['right', 'occur', 'explain', 'much', 'demoralized', 'like', 'anomalies', 'best', 'data', 'many', 'normalize', 'normalization', 'sir', 'cases', 'thank', 'happens', 'database', '3', 'one', 'challenges']",20,0.6209,0.198,0.071,0.731
406,406,pavanareddy4536,2023-03-12,2023-03-12,0,-0.5980807,"do you know why the like operator is not working for the range it returns no data although there are last names in the range specified how else can i achieve the same without using or operator ism using postgresql. thanks!select first_name , last_name , contact as full_name from customers where last_name like '%' order by last_name;",neg,"['thanks', 'names', 'customers', 'know', 'select', 'specified', 'like', 'using', 'although', 'data', 'without', 'ism', 'achieve', 'range', 'order', 'postgresql', 'last', 'else', 'contact', 'returns', 'working', 'operator']",22,0.4753,0.09,0.038,0.872
407,407,pavanareddy4536,2023-03-12,2023-03-12,0,0.9870565,awesome can't wait to watch thank you,pos,"['wait', 'awesome', 'thank', 'watch', 'ca']",5,0.765,0.569,0.0,0.431
408,408,Techiegamer343,2023-03-12,2023-03-12,0,0.73980844,great explanation loved can you please provide the link to the data set,pos,"['great', 'explanation', 'data', 'loved', 'provide', 'link', 'please', 'set']",8,0.8834,0.507,0.0,0.493
409,409,suganyanatarajan2661,2023-03-12,2023-03-12,11,0.97008914,best sol trainer i you teach the thought process as well which goes a long way thank you for all the great work,pos,"['long', 'great', 'sol', 'trainer', 'well', 'goes', 'thought', 'best', 'teach', 'thank', 'process', 'way', 'work']",13,0.9169,0.431,0.0,0.569
410,410,ManojKumar-hy8wc,2023-03-12,2023-03-12,5,0.56506544,don't stop providing free content brow some people really can't afford the bootcamp course i know it takes lot of effort from you to create the content but trust me people will always remember you for what you have done,pos,"['done', 'know', 'course', 'takes', 'people', 'lot', 'free', 'afford', 'providing', 'ca', 'remember', 'always', 'content', 'bootcamp', 'effort', 'stop', 'trust', 'brow', 'really', 'create']",20,0.6801,0.168,0.042,0.79
411,411,Qwertyiopljgrd,2023-03-12,2023-03-12,0,0.8869008,best of the best,pos,['best'],1,0.8555,0.808,0.0,0.192
412,412,anvarchennai,2023-03-12,2023-03-12,0,0.54489964,"hi techtfq, you explained it well but got a doubt if data is 500 rows can we use the same method ? thank you",pos,"['hi', 'well', 'explained', '500', 'rows', 'data', 'thank', 'use', 'method', 'doubt', 'techtfq', 'got']",12,0.1406,0.177,0.12,0.702
413,413,saipradyumna9371,2023-03-12,2023-03-12,0,0.109639406,no doubt that your sol tutorials are like paid courses i had enrolled in paid courses but it had less explanation....hope your courses would get more attention,neutral,"['enrolled', 'explanation', 'sol', 'attention', 'courses', 'get', 'doubt', 'tutorials', 'hope', 'less', 'paid', 'would', 'like']",13,-0.1531,0.062,0.119,0.819
414,414,SandeepKancharla-dm6zj,2023-03-11,2023-03-11,0,-0.1988142,"sir , can you do one video on star schema and snowflakes .",neutral,"['star', 'schema', 'snowflakes', 'sir', 'one', 'video']",6,0.0,0.0,0.0,1.0
415,415,sudhanshugrover2726,2023-03-11,2023-03-11,4,0.96403635,great explanation thoufiq. always a pleasure to watch your videos i really like the way you channelize your thoughts in an easily comprehensible manner the speed clarity and content of your videos are absolutely perfect have watched other videos of yours and same opinion goes for them too coming to this one i guess you knowingly kept the sales info till the and step to explain transitive dependency though you would've eliminated it at the same time you normalized order/prod/cust info since sales just like customers was also absolutely independent of candidate keys keep up the good work,pos,"['candidate', 'keys', 'explain', 'normalized', 'customers', 'time', 'watch', 'way', 'dependency', 'like', 'kept', 'comprehensible', 'knowingly', 'pleasure', 'thoufiq', 'videos', 'opinion', 'easily', 'eliminated', 'always', 'content', 'great', 'work', 'explanation', 'also', 'though', 'goes', 'independent', 'perfect', 'manner', 'absolutely', 'speed', 'clarity', 'channelize', 'one', 'thoughts', 'watched', 'good', 'sales', 'till', 'transitive', 'guess', 'really', 'coming', 'step', 'since', 'keep', 'info', 'would']",49,0.9761,0.226,0.0,0.774
416,416,educationforseekers7558,2023-03-11,2023-03-11,0,0.9225497,well-done!,pos,[],0,0.0,0.0,0.0,1.0
417,417,souravshome2602,2023-03-11,2023-03-11,1,0.96001345,no doubt you are the best sol trainer after watching your video my all doubts about normalization is cleared never miss your single video because of you i got to know lots of concepts about sell thank you sir,pos,"['miss', 'trainer', 'never', 'know', 'got', 'sell', 'best', 'lots', 'doubts', 'video', 'normalization', 'single', 'sol', 'sir', 'thank', 'concepts', 'doubt', 'watching', 'cleared']",19,0.3907,0.201,0.145,0.653
418,418,sajankarkii2034,2023-03-11,2023-03-11,0,-0.34899437,hi toxic big fan of yours.but i got into a confusion in updating anomalies you said when the price of mother cycle rises we need to update all the old records as well and when there will be millions of records it will be inefficient practice to go to every records and update okay i understood but why do we even need to update all those old records because initially the price was 200 so we recorded as 200 now the price has changed so new records will be saved with the new price,neutral,"['hi', 'inefficient', 'millions', 'okay', 'got', 'every', 'recorded', 'records', 'need', 'price', 'anomalies', 'well', 'cycle', 'new', 'understood', 'big', 'updating', 'changed', 'toxic', '200', 'fan', 'confusion', 'said', 'update', 'saved', 'rises', 'mother', 'practice', 'go', 'initially', 'old', 'even']",32,0.6956,0.087,0.017,0.896
419,419,poojabagane3691,2023-03-10,2023-03-10,0,0.9856355,one of the best video on normalization i have ever seen... thank you for this beautiful explanation i got clarification on normalization in an unequivocal manner.!!!!,pos,"['beautiful', 'explanation', 'clarification', 'best', 'unequivocal', 'thank', 'seen', 'got', 'ever', 'one', 'video', 'normalization']",12,0.9259,0.373,0.0,0.627
420,420,vamsim4107,2023-03-10,2023-03-10,0,0.10103462,ply do a video on indexes,neutral,"['indexes', 'video', 'ply']",3,0.0,0.0,0.0,1.0
421,421,nikethable,2023-03-10,2023-03-10,2,0.006107211,"hey taufiq..very well explained..however, there seems to be one discrepancy while you were explaining the third normal form , there was no transitive dependency in the orders table in the orders table sales_contact information was only dependent on the order_id. customer information was already separated into a different table and was not in the orders table anymore hence breaking the sales_contact information from orders table was not necessary please let me know if my understanding is correct",neutral,"['necessary', 'normal', 'know', 'dependency', 'understanding', 'third', 'different', 'well', 'explained', 'taufiq', 'separated', 'orders', 'hey', 'seems', 'explaining', 'let', 'customer', 'already', 'hence', 'dependent', 'however', 'please', 'table', 'one', 'discrepancy', 'information', 'transitive', 'form', 'anymore', 'correct', 'breaking']",31,-0.2644,0.027,0.053,0.92
422,422,anika7277,2023-03-09,2023-03-09,0,-0.3796316,i have a doubt here : one of the job description had strong sol and scripting in either javascript or python - does that mean creating sol scripts in js/python or need to know javascript coding,neutral,"['strong', 'sol', 'scripting', 'description', 'know', 'doubt', 'javascript', 'either', 'creating', 'scripts', 'one', 'coding', 'job', 'python', 'need', 'mean']",16,0.4588,0.149,0.068,0.784
423,423,santanuroy2121,2023-03-09,2023-03-09,0,0.07072884,another request from my side that please make one more video regarding bank and nth of with same dataset,neutral,"['dataset', 'video', 'nth', 'side', 'regarding', 'please', 'one', 'make', 'request', 'another', 'bank']",11,0.3182,0.113,0.0,0.887
424,424,santanuroy2121,2023-03-09,2023-03-09,0,0.9077433,"hello thoufiq, as i told in linked that i will watch normalization...yes, i watched now...as per i think this video is the most easiest to understand about rooms with normalization those who have fear about normalization...in the youtube, there is no other video content available to beat this video am happy and understood fully.thanks suntan boy",pos,"['fear', 'available', 'suntan', 'understand', 'watch', 'beat', 'yes', 'hello', 'told', 'thoufiq', 'think', 'understood', 'happy', 'per', 'video', 'rooms', 'content', 'normalization', 'easiest', 'linked', 'watched', 'boy', 'youtube']",23,0.3384,0.113,0.09,0.797
425,425,shashankemani1609,2023-03-09,2023-03-09,1,0.9780626,this is a great video with a very clear explanation thanks a lot please try to make a video on data modelling and data warehousing,pos,"['great', 'explanation', 'thanks', 'try', 'modelling', 'data', 'warehousing', 'clear', 'please', 'make', 'video', 'lot']",12,0.9092,0.423,0.0,0.577
426,426,pra463,2023-03-09,2023-03-09,0,0.8816909,so smooth ....like and subscribed already,pos,"['smooth', 'subscribed', 'already', 'like']",4,0.0,0.0,0.0,1.0
427,427,abhishekm682,2023-03-09,2023-03-09,0,0.9282053,fabulous as always,pos,"['fabulous', 'always']",2,0.5267,0.63,0.0,0.37
428,428,ajahnavi-gc6rt,2023-03-08,2023-03-08,0,0.8453775,thank you sir,pos,"['sir', 'thank']",2,0.3612,0.556,0.0,0.444
429,429,mohs8789,2023-03-08,2023-03-08,0,0.18370628,request you to please make video on query optimization techniques,neutral,"['optimization', 'request', 'techniques', 'query', 'please', 'make', 'video']",7,0.5994,0.38,0.0,0.62
430,430,mohs8789,2023-03-08,2023-03-08,0,0.76999104,all concepts explained in really simple clear and crisp way,pos,"['crisp', 'explained', 'concepts', 'clear', 'way', 'really', 'simple']",7,0.4364,0.242,0.0,0.758
431,431,triparnodas2269,2023-03-08,2023-03-08,0,0.9760278,you are doing a great job brother most crystal clear explanation i have found on this topic normalization you are making sol learning a cake walk for all the learners kudos to you,pos,"['great', 'found', 'explanation', 'making', 'learning', 'brother', 'sol', 'walk', 'cake', 'kudos', 'crystal', 'learners', 'clear', 'topic', 'job', 'normalization']",16,0.8828,0.276,0.0,0.724
432,432,satyabharadwaj7779,2023-03-08,2023-03-08,8,0.8974175,each time you post a video it'd always feel that this is the session tailor made for me this video goes into one of many straighten and simple to grasp conceptual videos of yours thoufiq. if there's anything i can ask please make videos with mini projects on topics like normalization on complex data once again thanks for sharing such a valuable content,pos,"['made', 'thanks', 'feel', 'time', 'anything', 'make', 'like', 'ask', 'thoufiq', 'data', 'many', 'videos', 'video', 'always', 'normalization', 'content', 'tailor', 'mini', 'goes', 'sharing', 'please', 'straighten', 'one', 'conceptual', 'session', 'complex', 'topics', 'valuable', 'grasp', 'projects', 'post', 'simple']",32,0.9118,0.198,0.0,0.802
433,433,avi8016,2023-03-08,2023-03-08,0,0.97488314,absolutely top notch content.thanks a lot for this video and explaining the topic so well,pos,"['well', 'notch', 'absolutely', 'topic', 'video', 'top', 'explaining', 'lot']",8,0.5906,0.287,0.0,0.713
434,434,mohammedshahil4898,2023-03-08,2023-03-08,16,0.93940073,one of the most difficult concept explained in the best way possible as always a very useful video no doubt you're the best sol trainer out there,pos,"['concept', 'useful', 'sol', 'video', 'explained', 'trainer', 'best', 'difficult', 'possible', 'doubt', 'way', 'one', 'always']",13,0.7037,0.295,0.197,0.508
435,435,Fashionsparklers,2023-03-08,2023-03-08,1,0.96924436,i found the best tutor to learn the database and the it's content is very clear to understand thanks for the video,pos,"['found', 'thanks', 'best', 'database', 'understand', 'clear', 'tutor', 'content', 'video', 'learn']",10,0.8748,0.357,0.0,0.643
436,436,mangeshc1265,2023-03-08,2023-03-08,0,0.9592269,the best explanation ever on concept of normalization the concept is perfectly understood kudos,pos,"['concept', 'explanation', 'kudos', 'best', 'perfectly', 'understood', 'ever', 'normalization']",8,0.9136,0.515,0.0,0.485
437,437,srinivasareddybandi983,2023-03-08,2023-03-08,0,0.13832426,waiting for complete video on indexing concept sir,neutral,"['concept', 'indexing', 'sir', 'complete', 'waiting', 'video']",6,0.0,0.0,0.0,1.0
438,438,prajackW,2023-03-08,2023-03-08,1,0.9654806,no one can explain it better than you sir ... thank you very much for making it so easy to understand,pos,"['making', 'easy', 'explain', 'sir', 'thank', 'understand', 'much', 'one', 'better']",9,0.787,0.323,0.078,0.6
439,439,writoman,2023-03-08,2023-03-08,1,0.021782026,sir please provide the excel sheet .,neutral,"['sheet', 'sir', 'excel', 'provide', 'please']",5,0.6486,0.57,0.0,0.43
440,440,enefiokjames205,2023-03-08,2023-03-08,0,0.5646161,thanks a lot for the explanation just a question on the updating anomalies part when the price is updated does it affect previous data like in the orders table or it will be implemented for only new orders,pos,"['question', 'explanation', 'anomalies', 'updated', 'thanks', 'data', 'implemented', 'previous', 'part', 'affect', 'new', 'orders', 'table', 'like', 'updating', 'price', 'lot']",17,0.6597,0.137,0.0,0.863
441,441,writoman,2023-03-08,2023-03-08,0,0.97412896,thank you for this great video on normalization however it would be great if upload some good projects on data analytic,pos,"['great', 'upload', 'analytic', 'data', 'projects', 'thank', 'however', 'good', 'video', 'would', 'normalization']",11,0.9446,0.471,0.0,0.529
442,442,aanchalsrivastava8550,2023-03-08,2023-03-08,0,0.064462885,can u make video of dynamic sol son parsing in sol as it is mostly used in professional front of database mostly,neutral,"['sol', 'dynamic', 'parsing', 'mostly', 'database', 'professional', 'son', 'front', 'used', 'u', 'make', 'video']",12,0.3818,0.115,0.0,0.885
443,443,abhinavtiwari4238,2023-03-08,2023-03-08,0,-0.2807524,order it'd 10106 had duplicate records how did we assigned different primary keys to them,neutral,"['duplicate', 'keys', 'primary', 'different', 'order', '10106', 'assigned', 'records']",8,0.0,0.0,0.0,1.0
444,444,harithamenon6384,2023-03-08,2023-03-08,0,0.9712171,this helps me to understand the concept clearly.thank you so much sir,pos,"['concept', 'sir', 'understand', 'helps', 'much']",5,0.3818,0.191,0.0,0.809
445,445,GATE_Education,2023-03-08,2023-03-08,0,0.3520123,thanks tafia more informative can we do with query normalization,neutral,"['informative', 'tafia', 'thanks', 'query', 'normalization']",5,0.4404,0.244,0.0,0.756
446,446,murtazajabalpurwala8124,2023-03-07,2023-03-07,0,0.97570616,very useful thank you,pos,"['useful', 'thank']",2,0.7159,0.749,0.0,0.251
447,447,IlluminatedSoul16,2023-03-07,2023-03-07,0,-0.042064056,his for and for date's with thousands of rows how can me found the rows with more than 1 value in a cell,neutral,"['found', 'value', 'thousands', 'rows', '1', 'cell', 'date']",7,0.3976,0.118,0.0,0.882
448,448,jamesopoku8049,2023-03-07,2023-03-07,0,0.9855964,god bless you sir for such a wonderful presentation,pos,"['wonderful', 'god', 'sir', 'presentation', 'bless']",5,0.8225,0.632,0.0,0.368
449,449,juberbashakhadumiya8527,2023-03-07,2023-03-07,0,0.9103006,i have watched many normalization videos but your teaching made me to completely understand this concept thank you thoufiq bhaji,pos,"['concept', 'made', 'completely', 'thoufiq', 'understand', 'thank', 'many', 'videos', 'bhaji', 'watched', 'teaching', 'normalization']",12,0.5023,0.153,0.0,0.847
450,450,JvdWaa,2023-03-07,2023-03-07,0,0.21111871,brilliant are you explaining how to do this in sol in the next video,neutral,"['sol', 'brilliant', 'next', 'video', 'explaining']",5,0.5859,0.226,0.0,0.774
451,451,naveenrawat-yc1op,2023-03-07,2023-03-07,0,0.96868557,"you are my best best best teacher for me please teach some python library like numpy,pandas,matplotlib",pos,"['library', 'matplotlib', 'best', 'teach', 'teacher', 'pandas', 'please', 'python', 'numpy', 'like']",10,0.9545,0.613,0.0,0.387
452,452,khaldoounz_k75,2023-03-07,2023-03-07,0,0.91974515,my man you pretty good in sol,pos,"['good', 'pretty', 'sol', 'man']",4,0.7269,0.55,0.0,0.45
453,453,SANDATA764,2023-03-07,2023-03-07,1,0.8249414,"well explained thoufiq, thank you",pos,"['thoufiq', 'thank', 'well', 'explained']",4,0.5574,0.605,0.0,0.395
454,454,bharathkumarbm9124,2023-03-07,2023-03-07,1,0.6197276,i want to join an online course in your institute...,pos,"['want', 'institute', 'course', 'online', 'join']",5,0.3612,0.333,0.0,0.667
455,455,santoshhulloli7625,2023-03-07,2023-03-07,1,0.9806307,awesome explanation in a simple way superb sir keep it up & thank you so much,pos,"['explanation', 'superb', 'awesome', 'sir', 'thank', 'way', 'much', 'simple', 'keep']",9,0.8934,0.493,0.0,0.507
456,456,srinivasareddybandi983,2023-03-07,2023-03-07,1,0.97647,it was so good could you provide the excel that you have used in the video for explaining,pos,"['excel', 'provide', 'used', 'good', 'video', 'could', 'explaining']",7,0.7745,0.296,0.0,0.704
457,457,sandeepmanjunath8004,2023-03-07,2023-03-07,1,0.9701413,thank you looking forward for more sessions like this,pos,"['sessions', 'thank', 'looking', 'forward', 'like']",5,0.6461,0.43,0.0,0.57
458,458,abinayagobinath3898,2023-03-07,2023-03-07,1,0.06052103,plus post some videos on triggers,neutral,"['triggers', 'plus', 'post', 'videos']",4,0.0,0.0,0.0,1.0
459,459,abinayagobinath3898,2023-03-07,2023-03-07,1,0.0010367297,hi sir when will be your next boot camp starts,neutral,"['hi', 'boot', 'sir', 'next', 'camp', 'starts']",6,0.0,0.0,0.0,1.0
460,460,petruciucur,2023-03-07,2023-03-07,109,0.97937053,there is no doubt for me you are the best relational database management system trainer the way you explain really makes me understand thanks,pos,"['trainer', 'explain', 'thanks', 'system', 'best', 'database', 'understand', 'doubt', 'way', 'really', 'makes', 'relational', 'management']",13,0.5267,0.223,0.148,0.629
461,461,Mind_hit,2023-03-07,2023-03-07,1,0.936762,thank you sir the way you explain everything is easy to understand for beginners,pos,"['easy', 'explain', 'beginners', 'sir', 'thank', 'understand', 'way', 'everything']",8,0.6597,0.31,0.0,0.69
462,462,mohitdaxini3067,2023-03-07,2023-03-07,1,0.7901814,too useful and seemed a relatable example rather than just reading out the definitions like other it videos do when it comes to sol normalization topic...kudos,pos,"['useful', 'rather', 'sol', 'kudos', 'relatable', 'seemed', 'normalization', 'definitions', 'videos', 'topic', 'example', 'comes', 'reading', 'like']",14,0.6597,0.19,0.0,0.81
463,463,sandeepahire1986,2023-03-07,2023-03-07,1,0.8908681,nice video..also please make a video on indexes...,pos,"['nice', 'also', 'please', 'indexes', 'make', 'video']",6,0.6249,0.505,0.0,0.495
464,464,sreejeshjnair6755,2023-03-07,2023-03-07,0,0.35854647,i have cleared the concept of normalization waiting for video about fa and constraints,neutral,"['concept', 'constraints', 'cleared', 'fa', 'waiting', 'video', 'normalization']",7,0.1027,0.104,0.0,0.896
465,465,kuldeeppandey6333,2023-03-07,2023-03-07,1,0.9871961,thank you so much sir for such great content,pos,"['great', 'sir', 'thank', 'much', 'content']",5,0.765,0.485,0.0,0.515
466,466,abhijeetpatil6634,2023-03-07,2023-03-07,0,0.97521013,thank you so much,pos,"['thank', 'much']",2,0.3612,0.455,0.0,0.545
467,467,mahathmasadineni2884,2023-03-07,2023-03-07,1,0.8898799,as it usual amazing zing zing,pos,"['amazing', 'zing', 'usual']",3,0.5859,0.432,0.0,0.568
468,468,dabirhundekari3696,2023-03-07,2023-03-07,1,-0.061287515,ply explain remex in sol,neutral,"['remex', 'sol', 'explain', 'ply']",4,0.0,0.0,0.0,1.0
469,469,Alltec2233,2023-03-07,2023-03-07,1,0.9791924,thank you tfqsuch a useful content make for a learnersonce again thanks,pos,"['useful', 'learnersonce', 'thanks', 'tfqsuch', 'thank', 'make', 'content']",7,0.8074,0.542,0.0,0.458
470,470,rahulpatil4144,2023-03-07,2023-03-07,1,0.95595974,you are excellent sir,pos,"['sir', 'excellent']",2,0.5719,0.552,0.0,0.448
471,471,micaelzekarias1537,2023-03-07,2023-03-07,1,0.98340595,it is so helpful thanks,pos,"['helpful', 'thanks']",2,0.7779,0.694,0.0,0.306
472,472,jaychavhan6267,2023-03-07,2023-03-07,2,0.9372437,sir this is what ism searching for from last couple of days .... thank you so much,pos,"['days', 'sir', 'thank', 'ism', 'couple', 'much', 'last', 'searching']",8,0.3612,0.135,0.0,0.865
473,473,gateeasycse,2023-03-07,2023-03-07,0,-0.05790182,"design phase order??erdigram,relational model,normalization,file organizations i it guru jinx",neutral,"['erdigram', 'organizations', 'model', 'design', 'jinx', 'order', 'phase', 'relational', 'guru', 'file', 'normalization']",11,0.0,0.0,0.0,1.0
474,474,mytechchannel2519,2023-03-07,2023-03-07,1,0.9804508,thanks for the excellent lecture,pos,"['excellent', 'thanks', 'lecture']",3,0.765,0.688,0.0,0.312
475,475,MrAnilkumar80,2023-03-07,2023-03-07,0,0.985274,thank you for the wonderful session going forward ism looking for more videos from you as mentioned in link below https://youtube.com/playlist?listpl8742dc67410dbfe6,pos,"['listpl8742dc67410dbfe6', 'wonderful', 'https', 'thank', 'going', 'ism', 'link', 'videos', 'mentioned', 'looking', 'session', 'forward']",12,0.7351,0.246,0.0,0.754
476,476,avinashk8585,2023-03-07,2023-03-07,1,0.96954775,that's was a great explanation with good examples sir and i learn much about normalization from you.cheers and thank you,pos,"['great', 'explanation', 'examples', 'sir', 'normalization', 'thank', 'much', 'good', 'learn']",9,0.8591,0.388,0.0,0.612
477,477,syeduddin3129,2023-03-07,2023-03-07,1,0.98105675,thanks to arrange such an excellent lecture please keep it up,pos,"['arrange', 'thanks', 'excellent', 'lecture', 'please', 'keep']",6,0.836,0.527,0.0,0.473
478,478,Krishna48784,2023-03-07,2023-03-07,1,0.8732387,thanks for explanation and also sharing knowledge,pos,"['explanation', 'knowledge', 'also', 'thanks', 'sharing']",5,0.6908,0.533,0.0,0.467
479,479,bilalshahbazakmal2543,2023-03-07,2023-03-07,1,0.7864441,best channel for sol,pos,"['best', 'channel', 'sol']",3,0.6369,0.583,0.0,0.417
480,480,karansaikumargali1939,2023-03-07,2023-03-07,1,0.114887595,kindly make a video on udo myself sir,neutral,"['kindly', 'sir', 'udo', 'make', 'video']",5,0.4939,0.348,0.0,0.652
481,481,ishashaw2561,2024-07-03,2024-07-03,0,-0.061029486,"my solution:with ate as operas cur_wt_on_lift, l2.id, l2.capacity_kg from lift_passengers l join lifts la on l.lift_id l2.id),cte2 select id listing as passenger_name from ten group by id",neutral,"['ten', 'lifts', 'cte2', 'operas', 'ate', 'listing', 'id', 'select', 'join', 'la', 'solution', 'l', 'group']",13,0.296,0.081,0.0,0.919
482,482,haleylearn,2024-06-29,2024-06-29,0,-0.045360874,"with get_accumulate_weight as over as accumulate_weight from passengers ) select g.lift_id , string_agg within group as passsengers_name from get_accumulate_weight g join lift l on g.lift_id laid and g.accumulate_weight capacity group by g.lift_id;",neutral,"['capacity', 'laid', 'lift', 'within', 'g', 'select', 'join', 'l', 'group', 'passengers']",10,0.296,0.075,0.0,0.925
483,483,KIYASUDEENJAMALM,2024-06-27,2024-06-27,0,-0.042753153,"with tab as over as tot from lift_passengers join lifts l on t.lift_id l.id),cte_2 as as where passenger_name is not null)select id group_concat as passenger_name from cte_2group by id",neutral,"['lifts', 'tab', 'null', 'tot', 'id', 'select', 'join', 'l']",8,0.296,0.075,0.0,0.925
484,484,dhrupadsaha4171,2024-06-16,2024-06-16,0,0.07763453,justice for rite,neutral,"['justice', 'rite']",2,0.5267,0.63,0.0,0.37
485,485,43_jaymohitepatil47,2024-06-14,2024-06-14,0,-0.21055332,can we solve this problem without using window function,neutral,"['using', 'without', 'solve', 'function', 'window', 'problem']",6,-0.3237,0.151,0.262,0.587
486,486,DiwakarLearn,2024-06-11,2024-06-11,0,0.47639835,is this string_agg function will work on all the environments,neutral,"['function', 'environments', 'work']",3,0.0,0.0,0.0,1.0
487,487,emmanueltondikatti8754,2024-06-08,2024-06-08,0,0.55972856,well explained intuitive and to the point,pos,"['point', 'intuitive', 'well', 'explained']",4,0.2732,0.259,0.0,0.741
488,488,debpatro,2024-06-07,2024-06-07,0,-0.04799845,how to retrieve all sets of lift passengers combinations for two sets of given lifts weight?it's an extension to the question,neutral,"['question', 'sets', 'lifts', 'combinations', 'lift', 'given', 'retrieve', 'two', 'extension', 'weight', 'passengers']",11,0.0,0.0,0.0,1.0
489,489,1112electronics,2024-06-07,2024-06-07,0,0.98422563,thanks for the great video,pos,"['great', 'video', 'thanks']",3,0.7906,0.7,0.0,0.3
490,490,Ggghhddd,2024-06-06,2024-06-06,0,-0.5521312,when i using my phone and am sleeping him struggled a lot in my area they are create sleeping and they are too much struggle for me and my son,neg,"['using', 'phone', 'struggled', 'area', 'struggle', 'son', 'much', 'sleeping', 'create', 'lot']",10,-0.3818,0.066,0.148,0.786
491,491,selvitw7404,2024-06-05,2024-06-05,0,-0.48400816,can any one help me on which sell this problem is solved because i tried with oracle sol not able to solve it,neutral,"['tried', 'oracle', 'sol', 'solve', 'help', 'solved', 'problem', 'one', 'sell', 'able']",10,0.0214,0.174,0.171,0.654
